Date,S10TC,S1B,S1C,S2,S3,S4A,S4B,S5,S8,S9,S10,S15
2015-07-31,9353.0,,,,,,,,,,,
2015-08-03,9354.0,,,,,,,,,,,
2015-08-04,9312.0,,,,,,,,,,,
2015-08-05,9319.0,,,,,,,,,,,
2015-08-06,9315.0,,,,,,,,,,,
2015-08-07,9320.0,,,,,,,,,,,
2015-08-10,9285.0,,,,,,,,,,,
2015-08-11,9280.0,,,,,,,,,,,
2015-08-12,9270.0,,,,,,,,,,,
2015-08-13,9252.0,,,,,,,,,,,
2015-08-14,9258.0,,,,,,,,,,,
2015-08-17,9335.0,,,,,,,,,,,
2015-08-18,9391.0,,,,,,,,,,,
2015-08-19,9415.0,,,,,,,,,,,
2015-08-20,9433.0,,,,,,,,,,,
2015-08-21,9443.0,,,,,,,,,,,
2015-08-24,9450.0,,,,,,,,,,,
2015-08-25,9455.0,,,,,,,,,,,
2015-08-26,9418.0,,,,,,,,,,,
2015-08-27,9382.0,,,,,,,,,,,
2015-08-28,9326.0,,,,,,,,,,,
2015-09-01,9171.0,,,,,,,,,,,
2015-09-02,8991.0,,,,,,,,,,,
2015-09-03,8801.0,,,,,,,,,,,
2015-09-04,8656.0,,,,,,,,,,,
2015-09-07,8510.0,,,,,,,,,,,
2015-09-08,8407.0,,,,,,,,,,,
2015-09-09,8294.0,,,,,,,,,,,
2015-09-10,8158.0,,,,,,,,,,,
2015-09-11,8031.0,,,,,,,,,,,
2015-09-14,7938.0,,,,,,,,,,,
2015-09-15,7856.0,,,,,,,,,,,
2015-09-16,7772.0,,,,,,,,,,,
2015-09-17,7674.0,,,,,,,,,,,
2015-09-18,7587.0,,,,,,,,,,,
2015-09-21,7542.0,,,,,,,,,,,
2015-09-22,7485.0,,,,,,,,,,,
2015-09-23,7384.0,,,,,,,,,,,
2015-09-24,7308.0,,,,,,,,,,,
2015-09-25,7238.0,,,,,,,,,,,
2015-09-28,7154.0,,,,,,,,,,,
2015-09-29,7031.0,,,,,,,,,,,
2015-09-30,6934.0,,,,,,,,,,,
2015-10-01,6848.0,,,,,,,,,,,
2015-10-02,6782.0,,,,,,,,,,,
2015-10-05,6738.0,,,,,,,,,,,
2015-10-06,6684.0,,,,,,,,,,,
2015-10-07,6636.0,,,,,,,,,,,
2015-10-08,6620.0,,,,,,,,,,,
2015-10-09,6615.0,,,,,,,,,,,
2015-10-12,6611.0,,,,,,,,,,,
2015-10-13,6601.0,,,,,,,,,,,
2015-10-14,6604.0,,,,,,,,,,,
2015-10-15,6601.0,,,,,,,,,,,
2015-10-16,6571.0,,,,,,,,,,,
2015-10-19,6569.0,,,,,,,,,,,
2015-10-20,6566.0,,,,,,,,,,,
2015-10-21,6558.0,,,,,,,,,,,
2015-10-22,6561.0,,,,,,,,,,,
2015-10-23,6564.0,,,,,,,,,,,
2015-10-26,6575.0,,,,,,,,,,,
2015-10-27,6554.0,,,,,,,,,,,
2015-10-28,6542.0,,,,,,,,,,,
2015-10-29,6498.0,,,,,,,,,,,
2015-10-30,6464.0,,,,,,,,,,,
2015-11-02,6424.0,,,,,,,,,,,
2015-11-03,6360.0,,,,,,,,,,,
2015-11-04,6236.0,,,,,,,,,,,
2015-11-05,6114.0,,,,,,,,,,,
2015-11-06,6001.0,,,,,,,,,,,
2015-11-09,5923.0,,,,,,,,,,,
2015-11-10,5856.0,,,,,,,,,,,
2015-11-11,5762.0,,,,,,,,,,,
2015-11-12,5672.0,,,,,,,,,,,
2015-11-13,5564.0,,,,,,,,,,,
2015-11-16,5496.0,,,,,,,,,,,
2015-11-17,5412.0,,,,,,,,,,,
2015-11-18,5299.0,,,,,,,,,,,
2015-11-19,5160.0,,,,,,,,,,,
2015-11-20,5086.0,,,,,,,,,,,
2015-11-23,5053.0,,,,,,,,,,,
2015-11-24,5040.0,,,,,,,,,,,
2015-11-25,5042.0,,,,,,,,,,,
2015-11-26,5049.0,,,,,,,,,,,
2015-11-27,5060.0,,,,,,,,,,,
2015-11-30,5072.0,,,,,,,,,,,
2015-12-01,5103.0,,,,,,,,,,,
2015-12-02,5110.0,,,,,,,,,,,
2015-12-03,5110.0,,,,,,,,,,,
2015-12-04,5105.0,,,,,,,,,,,
2015-12-07,5071.0,,,,,,,,,,,
2015-12-08,5040.0,,,,,,,,,,,
2015-12-09,5023.0,,,,,,,,,,,
2015-12-10,4978.0,,,,,,,,,,,
2015-12-11,4940.0,,,,,,,,,,,
2015-12-14,4938.0,,,,,,,,,,,
2015-12-15,4942.0,,,,,,,,,,,
2015-12-16,4925.0,,,,,,,,,,,
2015-12-17,4923.0,,,,,,,,,,,
2015-12-18,4933.0,,,,,,,,,,,
2015-12-21,4936.0,,,,,,,,,,,
2015-12-22,4943.0,,,,,,,,,,,
2015-12-23,4942.0,,,,,,,,,,,
2015-12-24,4933.0,,,,,,,,,,,
2016-01-04,4856.0,,,,,,,,,,,
2016-01-05,4790.0,,,,,,,,,,,
2016-01-06,4715.0,,,,,,,,,,,
2016-01-07,4632.0,,,,,,,,,,,
2016-01-08,4534.0,,,,,,,,,,,
2016-01-11,4494.0,,,,,,,,,,,
2016-01-12,4389.0,,,,,,,,,,,
2016-01-13,4329.0,,,,,,,,,,,
2016-01-14,4213.0,,,,,,,,,,,
2016-01-15,4118.0,,,,,,,,,,,
2016-01-18,4026.0,,,,,,,,,,,
2016-01-19,3928.0,,,,,,,,,,,
2016-01-20,3797.0,,,,,,,,,,,
2016-01-21,3698.0,,,,,,,,,,,
2016-01-22,3605.0,,,,,,,,,,,
2016-01-25,3537.0,,,,,,,,,,,
2016-01-26,3410.0,,,,,,,,,,,
2016-01-27,3281.0,,,,,,,,,,,
2016-01-28,3138.0,,,,,,,,,,,
2016-01-29,3012.0,,,,,,,,,,,
2016-02-01,2922.0,,,,,,,,,,,
2016-02-02,2812.0,,,,,,,,,,,
2016-02-03,2698.0,,,,,,,,,,,
2016-02-04,2612.0,,,,,,,,,,,
2016-02-05,2536.0,,,,,,,,,,,
2016-02-08,2474.0,,,,,,,,,,,
2016-02-09,2417.0,,,,,,,,,,,
2016-02-10,2365.0,,,,,,,,,,,
2016-02-11,2341.0,,,,,,,,,,,
2016-02-12,2330.0,,,,,,,,,,,
2016-02-15,2373.0,,,,,,,,,,,
2016-02-16,2490.0,,,,,,,,,,,
2016-02-17,2610.0,,,,,,,,,,,
2016-02-18,2794.0,,,,,,,,,,,
2016-02-19,2989.0,,,,,,,,,,,
2016-02-22,3111.0,,,,,,,,,,,
2016-02-23,3242.0,,,,,,,,,,,
2016-02-24,3330.0,,,,,,,,,,,
2016-02-25,3397.0,,,,,,,,,,,
2016-02-26,3449.0,,,,,,,,,,,
2016-02-29,3507.0,,,,,,,,,,,
2016-03-01,3554.0,,,,,,,,,,,
2016-03-02,3594.0,,,,,,,,,,,
2016-03-03,3663.0,,,,,,,,,,,
2016-03-04,3722.0,,,,,,,,,,,
2016-03-07,3769.0,,,,,,,,,,,
2016-03-08,3861.0,,,,,,,,,,,
2016-03-09,3953.0,,,,,,,,,,,
2016-03-10,4049.0,,,,,,,,,,,
2016-03-11,4138.0,,,,,,,,,,,
2016-03-14,4227.0,,,,,,,,,,,
2016-03-15,4289.0,,,,,,,,,,,
2016-03-16,4378.0,,,,,,,,,,,
2016-03-17,4447.0,,,,,,,,,,,
2016-03-18,4514.0,,,,,,,,,,,
2016-03-21,4610.0,,,,,,,,,,,
2016-03-22,4688.0,,,,,,,,,,,
2016-03-23,4758.0,,,,,,,,,,,
2016-03-24,4812.0,,,,,,,,,,,
2016-03-29,4850.0,,,,,,,,,,,
2016-03-30,4869.0,,,,,,,,,,,
2016-03-31,4895.0,,,,,,,,,,,
2016-04-01,4918.0,,,,,,,,,,,
2016-04-04,4954.0,,,,,,,,,,,
2016-04-05,4999.0,,,,,,,,,,,
2016-04-06,5059.0,,,,,,,,,,,
2016-04-07,5142.0,,,,,,,,,,,
2016-04-08,5232.0,,,,,,,,,,,
2016-04-11,5299.0,,,,,,,,,,,
2016-04-12,5358.0,,,,,,,,,,,
2016-04-13,5447.0,,,,,,,,,,,
2016-04-14,5525.0,,,,,,,,,,,
2016-04-15,5632.0,,,,,,,,,,,
2016-04-18,5702.0,,,,,,,,,,,
2016-04-19,5753.0,,,,,,,,,,,
2016-04-20,5840.0,,,,,,,,,,,
2016-04-21,5877.0,,,,,,,,,,,
2016-04-22,5915.0,,,,,,,,,,,
2016-04-25,5920.0,,,,,,,,,,,
2016-04-26,5924.0,,,,,,,,,,,
2016-04-27,5936.0,,,,,,,,,,,
2016-04-28,5942.0,,,,,,,,,,,
2016-04-29,5956.0,,,,,,,,,,,
2016-05-03,5931.0,,,,,,,,,,,
2016-05-04,5881.0,,,,,,,,,,,
2016-05-05,5826.0,,,,,,,,,,,
2016-05-06,5789.0,,,,,,,,,,,
2016-05-09,5746.0,,,,,,,,,,,
2016-05-10,5679.0,,,,,,,,,,,
2016-05-11,5611.0,,,,,,,,,,,
2016-05-12,5581.0,,,,,,,,,,,
2016-05-13,5574.0,,,,,,,,,,,
2016-05-16,5577.0,,,,,,,,,,,
2016-05-17,5592.0,,,,,,,,,,,
2016-05-18,5616.0,,,,,,,,,,,
2016-05-19,5743.0,,,,,,,,,,,
2016-05-20,5837.0,,,,,,,,,,,
2016-05-23,5884.0,,,,,,,,,,,
2016-05-24,5944.0,,,,,,,,,,,
2016-05-25,5984.0,,,,,,,,,,,
2016-05-26,6044.0,,,,,,,,,,,
2016-05-27,6079.0,,,,,,,,,,,
2016-05-31,6088.0,,,,,,,,,,,
2016-06-01,6079.0,,,,,,,,,,,
2016-06-02,6072.0,,,,,,,,,,,
2016-06-03,6077.0,,,,,,,,,,,
2016-06-06,6059.0,,,,,,,,,,,
2016-06-07,6036.0,,,,,,,,,,,
2016-06-08,6017.0,,,,,,,,,,,
2016-06-09,6015.0,,,,,,,,,,,
2016-06-10,6009.0,,,,,,,,,,,
2016-06-13,5981.0,,,,,,,,,,,
2016-06-14,5995.0,,,,,,,,,,,
2016-06-15,6023.0,,,,,,,,,,,
2016-06-16,6051.0,,,,,,,,,,,
2016-06-17,6105.0,,,,,,,,,,,
2016-06-20,6173.0,,,,,,,,,,,
2016-06-21,6260.0,,,,,,,,,,,
2016-06-22,6361.0,,,,,,,,,,,
2016-06-23,6464.0,,,,,,,,,,,
2016-06-24,6572.0,,,,,,,,,,,
2016-06-27,6621.0,,,,,,,,,,,
2016-06-28,6662.0,,,,,,,,,,,
2016-06-29,6713.0,,,,,,,,,,,
2016-06-30,6766.0,,,,,,,,,,,
2016-07-01,6799.0,,,,,,,,,,,
2016-07-04,6816.0,,,,,,,,,,,
2016-07-05,6828.0,,,,,,,,,,,
2016-07-06,6821.0,,,,,,,,,,,
2016-07-07,6826.0,,,,,,,,,,,
2016-07-08,6842.0,,,,,,,,,,,
2016-07-11,6859.0,,,,,,,,,,,
2016-07-12,6931.0,,,,,,,,,,,
2016-07-13,6995.0,,,,,,,,,,,
2016-07-14,7071.0,,,,,,,,,,,
2016-07-15,7142.0,,,,,,,,,,,
2016-07-18,7203.0,,,,,,,,,,,
2016-07-19,7245.0,,,,,,,,,,,
2016-07-20,7275.0,,,,,,,,,,,
2016-07-21,7268.0,,,,,,,,,,,
2016-07-22,7250.0,,,,,,,,,,,
2016-07-25,7237.0,,,,,,,,,,,
2016-07-26,7192.0,,,,,,,,,,,
2016-07-27,7131.0,,,,,,,,,,,
2016-07-28,7079.0,,,,,,,,,,,
2016-07-29,7047.0,,,,,,,,,,,
2016-08-01,6999.0,,,,,,,,,,,
2016-08-02,6936.0,,,,,,,,,,,
2016-08-03,6881.0,,,,,,,,,,,
2016-08-04,6813.0,,,,,,,,,,,
2016-08-05,6755.0,,,,,,,,,,,
2016-08-08,6702.0,,,,,,,,,,,
2016-08-09,6663.0,,,,,,,,,,,
2016-08-10,6629.0,,,,,,,,,,,
2016-08-11,6636.0,,,,,,,,,,,
2016-08-12,6658.0,,,,,,,,,,,
2016-08-15,6690.0,,,,,,,,,,,
2016-08-16,6768.0,,,,,,,,,,,
2016-08-17,6912.0,,,,,,,,,,,
2016-08-18,7047.0,,,,,,,,,,,
2016-08-19,7173.0,,,,,,,,,,,
2016-08-22,7265.0,,,,,,,,,,,
2016-08-23,7345.0,,,,,,,,,,,
2016-08-24,7416.0,,,,,,,,,,,
2016-08-25,7478.0,,,,,,,,,,,
2016-08-26,7532.0,,,,,,,,,,,
2016-08-30,7572.0,,,,,,,,,,,
2016-08-31,7611.0,,,,,,,,,,,
2016-09-01,7632.0,,,,,,,,,,,
2016-09-02,7625.0,,,,,,,,,,,
2016-09-05,7589.0,,,,,,,,,,,
2016-09-06,7539.0,,,,,,,,,,,
2016-09-07,7413.0,,,,,,,,,,,
2016-09-08,7322.0,,,,,,,,,,,
2016-09-09,7285.0,,,,,,,,,,,
2016-09-12,7236.0,,,,,,,,,,,
2016-09-13,7159.0,,,,,,,,,,,
2016-09-14,7096.0,,,,,,,,,,,
2016-09-15,7075.0,,,,,,,,,,,
2016-09-16,7063.0,,,,,,,,,,,
2016-09-19,7061.0,,,,,,,,,,,
2016-09-20,7053.0,,,,,,,,,,,
2016-09-21,7054.0,,,,,,,,,,,
2016-09-22,7103.0,,,,,,,,,,,
2016-09-23,7130.0,,,,,,,,,,,
2016-09-26,7146.0,,,,,,,,,,,
2016-09-27,7155.0,,,,,,,,,,,
2016-09-28,7166.0,,,,,,,,,,,
2016-09-29,7175.0,,,,,,,,,,,
2016-09-30,7180.0,,,,,,,,,,,
2016-10-03,7158.0,,,,,,,,,,,
2016-10-04,7146.0,,,,,,,,,,,
2016-10-05,7123.0,,,,,,,,,,,
2016-10-06,7114.0,,,,,,,,,,,
2016-10-07,7102.0,,,,,,,,,,,
2016-10-10,7093.0,,,,,,,,,,,
2016-10-11,7078.0,,,,,,,,,,,
2016-10-12,7066.0,,,,,,,,,,,
2016-10-13,7066.0,,,,,,,,,,,
2016-10-14,7071.0,,,,,,,,,,,
2016-10-17,7091.0,,,,,,,,,,,
2016-10-18,7115.0,,,,,,,,,,,
2016-10-19,7169.0,,,,,,,,,,,
2016-10-20,7247.0,,,,,,,,,,,
2016-10-21,7332.0,,,,,,,,,,,
2016-10-24,7370.0,,,,,,,,,,,
2016-10-25,7415.0,,,,,,,,,,,
2016-10-26,7455.0,,,,,,,,,,,
2016-10-27,7467.0,,,,,,,,,,,
2016-10-28,7483.0,,,,,,,,,,,
2016-10-31,7474.0,,,,,,,,,,,
2016-11-01,7434.0,,,,,,,,,,,
2016-11-02,7371.0,,,,,,,,,,,
2016-11-03,7314.0,,,,,,,,,,,
2016-11-04,7260.0,,,,,,,,,,,
2016-11-07,7208.0,,,,,,,,,,,
2016-11-08,7150.0,,,,,,,,,,,
2016-11-09,7091.0,,,,,,,,,,,
2016-11-10,7055.0,,,,,,,,,,,
2016-11-11,7068.0,,,,,,,,,,,
2016-11-14,7095.0,,,,,,,,,,,
2016-11-15,7157.0,,,,,,,,,,,
2016-11-16,7251.0,,,,,,,,,,,
2016-11-17,7496.0,,,,,,,,,,,
2016-11-18,7992.0,,,,,,,,,,,
2016-11-21,8264.0,,,,,,,,,,,
2016-11-22,8462.0,,,,,,,,,,,
2016-11-23,8653.0,,,,,,,,,,,
2016-11-24,8868.0,,,,,,,,,,,
2016-11-25,8981.0,,,,,,,,,,,
2016-11-28,8971.0,,,,,,,,,,,
2016-11-29,8981.0,,,,,,,,,,,
2016-11-30,9001.0,,,,,,,,,,,
2016-12-01,9042.0,,,,,,,,,,,
2016-12-02,9086.0,,,,,,,,,,,
2016-12-05,9129.0,,,,,,,,,,,
2016-12-06,9180.0,,,,,,,,,,,
2016-12-07,9244.0,,,,,,,,,,,
2016-12-08,9376.0,,,,,,,,,,,
2016-12-09,9448.0,,,,,,,,,,,
2016-12-12,9468.0,,,,,,,,,,,
2016-12-13,9491.0,,,,,,,,,,,
2016-12-14,9525.0,,,,,,,,,,,
2016-12-15,9476.0,,,,,,,,,,,
2016-12-16,9398.0,,,,,,,,,,,
2016-12-19,9345.0,,,,,,,,,,,
2016-12-20,9222.0,,,,,,,,,,,
2016-12-21,9040.0,,,,,,,,,,,
2016-12-22,8896.0,,,,,,,,,,,
2016-12-23,8784.0,,,,,,,,,,,
2017-01-03,8206.0,,,,,,,,,,,
2017-01-04,8008.0,,,,,,,,,,,
2017-01-05,7770.0,,,,,,,,,,,
2017-01-06,7616.0,,,,,,,,,,,
2017-01-09,7534.0,,,,,,,,,,,
2017-01-10,7432.0,,,,,,,,,,,
2017-01-11,7361.0,,,,,,,,,,,
2017-01-12,7254.0,,,,,,,,,,,
2017-01-13,7147.0,,,,,,,,,,,
2017-01-16,7085.0,,,,,,,,,,,
2017-01-17,7066.0,,,,,,,,,,,
2017-01-18,7056.0,,,,,,,,,,,
2017-01-19,7026.0,,,,,,,,,,,
2017-01-20,6998.0,,,,,,,,,,,
2017-01-23,6951.0,,,,,,,,,,,
2017-01-24,6894.0,,,,,,,,,,,
2017-01-25,6815.0,,,,,,,,,,,
2017-01-26,6729.0,,,,,,,,,,,
2017-01-27,6696.0,,,,,,,,,,,
2017-01-30,6638.0,,,,,,,,,,,
2017-01-31,6570.0,,,,,,,,,,,
2017-02-01,6511.0,,,,,,,,,,,
2017-02-02,6467.0,,,,,,,,,,,
2017-02-03,6451.0,,,,,,,,,,,
2017-02-06,6432.0,,,,,,,,,,,
2017-02-07,6440.0,,,,,,,,,,,
2017-02-08,6467.0,,,,,,,,,,,
2017-02-09,6519.0,,,,,,,,,,,
2017-02-10,6588.0,,,,,,,,,,,
2017-02-13,6660.0,,,,,,,,,,,
2017-02-14,6781.0,,,,,,,,,,,
2017-02-15,6933.0,,,,,,,,,,,
2017-02-16,7158.0,,,,,,,,,,,
2017-02-17,7431.0,,,,,,,,,,,
2017-02-20,7652.0,,,,,,,,,,,
2017-02-21,7918.0,,,,,,,,,,,
2017-02-22,8251.0,,,,,,,,,,,
2017-02-23,8495.0,,,,,,,,,,,
2017-02-24,8667.0,,,,,,,,,,,
2017-02-27,8826.0,,,,,,,,,,,
2017-02-28,8984.0,,,,,,,,,,,
2017-03-01,9104.0,,,,,,,,,,,
2017-03-02,9188.0,,,,,,,,,,,
2017-03-03,9281.0,,,,,,,,,,,
2017-03-06,9394.0,,,,,,,,,,,
2017-03-07,9503.0,,,,,,,,,,,
2017-03-08,9591.0,,,,,,,,,,,
2017-03-09,9653.0,,,,,,,,,,,
2017-03-10,9689.0,,,,,,,,,,,
2017-03-13,9724.0,,,,,,,,,,,
2017-03-14,9710.0,,,,,,,,,,,
2017-03-15,9707.0,,,,,,,,,,,
2017-03-16,9706.0,,,,,,,,,,,
2017-03-17,9728.0,,,,,,,,,,,
2017-03-20,9762.0,,,,,,,,,,,
2017-03-21,9776.0,,,,,,,,,,,
2017-03-22,9796.0,,,,,,,,,,,
2017-03-23,9838.0,,,,,,,,,,,
2017-03-24,9870.0,,,,,,,,,,,
2017-03-27,9868.0,,,,,,,,,,,
2017-03-28,9857.0,,,,,,,,,,,
2017-03-29,9811.0,,,,,,,,,,,
2017-03-30,9785.0,,,,,,,,,,,
2017-03-31,9760.0,,,,,,,,,,,
2017-04-03,9756.0,,,,,,,,,,,
2017-04-04,9745.0,,,,,,,,,,,
2017-04-05,9738.0,,,,,,,,,,,
2017-04-06,9753.0,,,,,,,,,,,
2017-04-07,9813.0,,,,,,,,,,,
2017-04-10,9842.0,,,,,,,,,,,
2017-04-11,9890.0,,,,,,,,,,,
2017-04-12,9933.0,,,,,,,,,,,
2017-04-13,10038.0,,,,,,,,,,,
2017-04-18,10054.0,,,,,,,,,,,
2017-04-19,10088.0,,,,,,,,,,,
2017-04-20,10090.0,,,,,,,,,,,
2017-04-21,10058.0,,,,,,,,,,,
2017-04-24,10029.0,,,,,,,,,,,
2017-04-25,9978.0,,,,,,,,,,,
2017-04-26,9907.0,,,,,,,,,,,
2017-04-27,9788.0,,,,,,,,,,,
2017-04-28,9675.0,,,,,,,,,,,
2017-05-02,9544.0,,,,,,,,,,,
2017-05-03,9392.0,,,,,,,,,,,
2017-05-04,9240.0,,,,,,,,,,,
2017-05-05,9126.0,,,,,,,,,,,
2017-05-08,8993.0,,,,,,,,,,,
2017-05-09,8938.0,,,,,,,,,,,
2017-05-10,8911.0,,,,,,,,,,,
2017-05-11,8885.0,,,,,,,,,,,
2017-05-12,8852.0,,,,,,,,,,,
2017-05-15,8824.0,,,,,,,,,,,
2017-05-16,8776.0,,,,,,,,,,,
2017-05-17,8700.0,,,,,,,,,,,
2017-05-18,8605.0,,,,,,,,,,,
2017-05-19,8545.0,,,,,,,,,,,
2017-05-22,8480.0,,,,,,,,,,,
2017-05-23,8405.0,,,,,,,,,,,
2017-05-24,8309.0,,,,,,,,,,,
2017-05-25,8200.0,,,,,,,,,,,
2017-05-26,8123.0,,,,,,,,,,,
2017-05-30,8031.0,,,,,,,,,,,
2017-05-31,7881.0,,,,,,,,,,,
2017-06-01,7732.0,,,,,,,,,,,
2017-06-02,7615.0,,,,,,,,,,,
2017-06-05,7532.0,,,,,,,,,,,
2017-06-06,7444.0,,,,,,,,,,,
2017-06-07,7385.0,,,,,,,,,,,
2017-06-08,7362.0,,,,,,,,,,,
2017-06-09,7406.0,,,,,,,,,,,
2017-06-12,7458.0,,,,,,,,,,,
2017-06-13,7537.0,,,,,,,,,,,
2017-06-14,7695.0,,,,,,,,,,,
2017-06-15,7821.0,,,,,,,,,,,
2017-06-16,7947.0,,,,,,,,,,,
2017-06-19,8023.0,,,,,,,,,,,
2017-06-20,8120.0,,,,,,,,,,,
2017-06-21,8208.0,,,,,,,,,,,
2017-06-22,8325.0,,,,,,,,,,,
2017-06-23,8442.0,,,,,,,,,,,
2017-06-26,8520.0,,,,,,,,,,,
2017-06-27,8607.0,,,,,,,,,,,
2017-06-28,8647.0,,,,,,,,,,,
2017-06-29,8612.0,,,,,,,,,,,
2017-06-30,8571.0,,,,,,,,,,,
2017-07-03,8537.0,,,,,,,,,,,
2017-07-04,8490.0,,,,,,,,,,,
2017-07-05,8432.0,,,,,,,,,,,
2017-07-06,8357.0,,,,,,,,,,,
2017-07-07,8327.0,,,,,,,,,,,
2017-07-10,8304.0,,,,,,,,,,,
2017-07-11,8358.0,,,,,,,,,,,
2017-07-12,8478.0,,,,,,,,,,,
2017-07-13,8640.0,,,,,,,,,,,
2017-07-14,8773.0,,,,,,,,,,,
2017-07-17,8849.0,,,,,,,,,,,
2017-07-18,8957.0,,,,,,,,,,,
2017-07-19,9089.0,,,,,,,,,,,
2017-07-20,9187.0,,,,,,,,,,,
2017-07-21,9243.0,,,,,,,,,,,
2017-07-24,9266.0,,,,,,,,,,,
2017-07-25,9250.0,,,,,,,,,,,
2017-07-26,9161.0,,,,,,,,,,,
2017-07-27,9058.0,,,,,,,,,,,
2017-07-28,8940.0,,,,,,,,,,,
2017-07-31,8870.0,,,,,,,,,,,
2017-08-01,8818.0,,,,,,,,,,,
2017-08-02,8741.0,,,,,,,,,,,
2017-08-03,8684.0,,,,,,,,,,,
2017-08-04,8655.0,,,,,,,,,,,
2017-08-07,8630.0,,,,,,,,,,,
2017-08-08,8592.0,,,,,,,,,,,
2017-08-09,8562.0,,,,,,,,,,,
2017-08-10,8557.0,,,,,,,,,,,
2017-08-11,8595.0,,,,,,,,,,,
2017-08-14,8609.0,,,,,,,,,,,
2017-08-15,8672.0,,,,,,,,,,,
2017-08-16,8805.0,,,,,,,,,,,
2017-08-17,8977.0,,,,,,,,,,,
2017-08-18,9145.0,,,,,,,,,,,
2017-08-21,9264.0,,,,,,,,,,,
2017-08-22,9349.0,,,,,,,,,,,
2017-08-23,9450.0,,,,,,,,,,,
2017-08-24,9520.0,,,,,,,,,,,
2017-08-25,9580.0,,,,,,,,,,,
2017-08-29,9611.0,,,,,,,,,,,
2017-08-30,9639.0,,,,,,,,,,,
2017-08-31,9667.0,,,,,,,,,,,
2017-09-01,9698.0,,,,,,,,,,,
2017-09-04,9732.0,,,,,,,,,,,
2017-09-05,9771.0,,,,,,,,,,,
2017-09-06,9815.0,,,,,,,,,,,
2017-09-07,9891.0,,,,,,,,,,,
2017-09-08,10045.0,,,,,,,,,,,
2017-09-11,10155.0,,,,,,,,,,,
2017-09-12,10279.0,,,,,,,,,,,
2017-09-13,10450.0,,,,,,,,,,,
2017-09-14,10750.0,,,,,,,,,,,
2017-09-15,11042.0,,,,,,,,,,,
2017-09-18,11258.0,,,,,,,,,,,
2017-09-19,11464.0,,,,,,,,,,,
2017-09-20,11625.0,,,,,,,,,,,
2017-09-21,11781.0,,,,,,,,,,,
2017-09-22,11900.0,,,,,,,,,,,
2017-09-25,11960.0,,,,,,,,,,,
2017-09-26,11931.0,,,,,,,,,,,
2017-09-27,11814.0,,,,,,,,,,,
2017-09-28,11665.0,,,,,,,,,,,
2017-09-29,11430.0,,,,,,,,,,,
2017-10-02,11246.0,,,,,,,,,,,
2017-10-03,11001.0,,,,,,,,,,,
2017-10-04,10807.0,,,,,,,,,,,
2017-10-05,10768.0,,,,,,,,,,,
2017-10-06,10831.0,,,,,,,,,,,
2017-10-09,10910.0,,,,,,,,,,,
2017-10-10,11124.0,,,,,,,,,,,
2017-10-11,11387.0,,,,,,,,,,,
2017-10-12,11723.0,,,,,,,,,,,
2017-10-13,11949.0,,,,,,,,,,,
2017-10-16,12088.0,,,,,,,,,,,
2017-10-17,12215.0,,,,,,,,,,,
2017-10-18,12351.0,,,,,,,,,,,
2017-10-19,12457.0,,,,,,,,,,,
2017-10-20,12550.0,,,,,,,,,,,
2017-10-23,12557.0,,,,,,,,,,,
2017-10-24,12564.0,,,,,,,,,,,
2017-10-25,12541.0,,,,,,,,,,,
2017-10-26,12418.0,,,,,,,,,,,
2017-10-27,12230.0,,,,,,,,,,,
2017-10-30,12026.0,,,,,,,,,,,
2017-10-31,11785.0,,,,,,,,,,,
2017-11-01,11611.0,,,,,,,,,,,
2017-11-02,11440.0,,,,,,,,,,,
2017-11-03,11306.0,,,,,,,,,,,
2017-11-06,11169.0,,,,,,,,,,,
2017-11-07,11050.0,,,,,,,,,,,
2017-11-08,10790.0,,,,,,,,,,,
2017-11-09,10534.0,,,,,,,,,,,
2017-11-10,10290.0,,,,,,,,,,,
2017-11-13,10044.0,,,,,,,,,,,
2017-11-14,9872.0,,,,,,,,,,,
2017-11-15,9723.0,,,,,,,,,,,
2017-11-16,9635.0,,,,,,,,,,,
2017-11-17,9614.0,,,,,,,,,,,
2017-11-20,9677.0,,,,,,,,,,,
2017-11-21,9756.0,,,,,,,,,,,
2017-11-22,9976.0,,,,,,,,,,,
2017-11-23,10246.0,,,,,,,,,,,
2017-11-24,10412.0,,,,,,,,,,,
2017-11-27,10507.0,,,,,,,,,,,
2017-11-28,10576.0,,,,,,,,,,,
2017-11-29,10667.0,,,,,,,,,,,
2017-11-30,10733.0,,,,,,,,,,,
2017-12-01,10760.0,,,,,,,,,,,
2017-12-04,10763.0,,,,,,,,,,,
2017-12-05,10771.0,,,,,,,,,,,
2017-12-06,10801.0,,,,,,,,,,,
2017-12-07,10791.0,,,,,,,,,,,
2017-12-08,10799.0,,,,,,,,,,,
2017-12-11,10770.0,,,,,,,,,,,
2017-12-12,10805.0,,,,,,,,,,,
2017-12-13,10824.0,,,,,,,,,,,
2017-12-14,10838.0,,,,,,,,,,,
2017-12-15,10817.0,,,,,,,,,,,
2017-12-18,10818.0,,,,,,,,,,,
2017-12-19,10766.0,,,,,,,,,,,
2017-12-20,10720.0,,,,,,,,,,,
2017-12-21,10610.0,,,,,,,,,,,
2017-12-22,10478.0,,,,,,,,,,,
2018-01-02,10312.0,,,,,,,,,,,
2018-01-03,10232.0,,,,,,,,,,,
2018-01-04,10113.0,,,,,,,,,,,
